p,divisor,searchedMersenne,detailedCheck,passedAllTests
138993193,9887141790863,True,True,False
138993773,8971214084513,True,True,False
138994027,24230550738857,True,True,False
138997877,8034911277863,True,True,False
138998047,8598141191327,True,True,False
138998227,6334983193753,True,True,False
138999661,14310293099273,True,True,False
138998777,6720590867951,True,True,False
138994439,21092962096007,True,True,False
138994343,3984133847753,True,True,False
138990829,9511142428471,True,True,False
138303397,26097021193519,True,True,False
138314507,28828062806969,True,True,False
138987383,2838956285159,True,True,False
138984359,23317127940713,True,True,False
138398863,8827909875319,True,True,False
138983717,16110992474641,True,True,False
138440179,16919881797023,True,True,False
138441851,15380335878697,True,True,False
138468139,31946261284969,True,True,False
138471299,9011989081519,True,True,False
138480871,4545773071447,True,True,False
138489457,25107584596273,True,True,False
138497587,18806033348383,True,True,False
138498889,3467735182783,True,True,False
138508963,17687040539249,True,True,False
138516457,2153099807609,True,True,False
138521689,15694784407079,True,True,False
138525617,23805073178983,True,True,False
138527489,3334633715209,True,True,False
138981673,3974875847801,True,True,False
138529973,12165148108969,True,True,False
138538243,8315619497833,True,True,False
138546203,8821790929823,True,True,False
138566023,10225063969217,True,True,False
138577739,15305634117073,True,True,False
138582007,4105630539383,True,True,False
138587849,21576465035113,True,True,False
138595277,19822450897649,True,True,False
138610313,41351060236039,True,True,False
138613577,5220741764129,True,True,False
138617747,3430234767263,True,True,False
138629473,9572919628543,True,True,False
138632503,8110833220519,True,True,False
138632551,12685710211807,True,True,False
138634033,9425727903671,True,True,False
138634063,9251882828369,True,True,False
138636097,27134688721423,True,True,False
138636781,12225268622143,True,True,False
138638053,6185198096543,True,True,False
138638551,4194925276159,True,True,False
138642103,11750472797663,True,True,False
138642407,20947203988817,True,True,False
138646003,5701400935367,True,True,False
138647833,8418696419761,True,True,False
138648487,3280145905447,True,True,False
138652079,9743358895489,True,True,False
138653129,11855119835759,True,True,False
138655183,4089773277769,True,True,False
138655411,14332532524249,True,True,False
138658301,19201401522481,True,True,False
138659471,21141686862313,True,True,False
138661693,16502960054089,True,True,False
138661883,22074139802303,True,True,False
138662023,37020818872679,True,True,False
138663683,27336713121353,True,True,False
138665773,25775193885241,True,True,False
138973223,8047383451039,True,True,False
138973069,4045783984729,True,True,False
138677897,2124545382041,True,True,False
138679579,3700248526879,True,True,False
138681107,10117341480079,True,True,False
138682613,3961607522959,True,True,False
138683371,8063883290167,True,True,False
138684361,9516798220543,True,True,False
138686507,15291296888807,True,True,False
138686827,16773616978343,True,True,False
138692041,11736397893503,True,True,False
138695069,19396228009513,True,True,False
138696619,8346485138183,True,True,False
138707249,50554631043031,True,True,False
138707983,37865337447239,True,True,False
138709369,4433151433241,True,True,False
138710059,9060818473999,True,True,False
138714799,17217558281479,True,True,False
138715349,9901779042319,True,True,False
138723839,11596203149689,True,True,False
138970177,6216969838273,True,True,False
138725297,25569846743041,True,True,False
138727907,12469974104417,True,True,False
138729139,8783219248369,True,True,False
138731183,8481469603889,True,True,False
138732859,23050741988569,True,True,False
138735679,11893532289313,True,True,False
138743557,11800694497079,True,True,False
138746677,10732055465951,True,True,False
138750193,13057780663231,True,True,False
138757123,17436775104673,True,True,False
138757529,12759032306609,True,True,False
138758509,4982818058191,True,True,False
138762961,8102646818713,True,True,False
138764357,15290444497831,True,True,False
138768247,7048594338119,True,True,False
138769751,32579807060777,True,True,False
138771109,10324292967383,True,True,False
138772537,19289382643001,True,True,False
138774473,5660610753671,True,True,False
138774863,15578311020929,True,True,False
138777689,19788310674511,True,True,False
138778441,21719103573383,True,True,False
138779737,4526439901993,True,True,False
138783137,8738619004343,True,True,False
138783583,20992959898913,True,True,False
138785701,19799445676063,True,True,False
138786157,9436070814431,True,True,False
138786601,7644365983081,True,True,False
138787081,10241376281153,True,True,False
138787421,4324616038361,True,True,False
138789019,20644033842137,True,True,False
138789983,14012514263647,True,True,False
138790849,5123880563383,True,True,False
138795113,8585032919503,True,True,False
138801869,10827656196953,True,True,False
138804313,12647849000561,True,True,False
138807157,25231809770833,True,True,False
138808177,8749079396311,True,True,False
138809933,1263725630033,True,True,False
138811709,3348138421081,True,True,False
138812351,25587003035129,True,True,False
138813197,2410629979103,True,True,False
138815507,8121540052543,True,True,False
138816511,5916082065799,True,True,False
138822139,5746125977489,True,True,False
138823579,30304909648543,True,True,False
138826349,2187625607543,True,True,False
138827653,8842766185489,True,True,False
138832061,4002805982753,True,True,False
138832231,11817677167183,True,True,False
138832651,10568219059423,True,True,False
138832711,3873154971479,True,True,False
138832913,5982865552823,True,True,False
138833483,5503636933087,True,True,False
138833699,2375722257289,True,True,False
138834329,10987626465719,True,True,False
138837763,3896620656359,True,True,False
138843797,3946496085929,True,True,False
138845627,21601047266153,True,True,False
138845309,49759659530039,True,True,False
138850469,8904202876033,True,True,False
138853111,4926786084503,True,True,False
138853381,4665473601601,True,True,False
138855263,29172935335249,True,True,False
138859991,4300216201289,True,True,False
138861883,7734051435569,True,True,False
138864643,21098538398849,True,True,False
138865241,7847274768911,True,True,False
138865603,14169012936503,True,True,False
138868423,16223164648553,True,True,False
138869267,11738341400977,True,True,False
138870491,4233050306663,True,True,False
138870317,16688879215793,True,True,False
138872959,6209287742809,True,True,False
138873529,9327857195873,True,True,False
138878609,1501000006073,True,True,False
138878371,33590789350513,True,True,False
138880363,14585771243713,True,True,False
138881453,16499949905119,True,True,False
138882307,22141450675783,True,True,False
138883427,2823222304057,True,True,False
138890621,5304232815991,True,True,False
138891629,4461199123481,True,True,False
138898297,34137867843473,True,True,False
138900271,21325080806089,True,True,False
138900373,18568201862641,True,True,False
138901613,16775703408463,True,True,False
138902843,26039560365839,True,True,False
138903697,12740247088841,True,True,False
138906457,4154692128871,True,True,False
138906263,18151437011263,True,True,False
138915043,5737746936073,True,True,False
138915967,4863170172737,True,True,False
138916669,15047175752743,True,True,False
138917507,11132571175967,True,True,False
138917671,2392995800647,True,True,False
138918739,5777908192489,True,True,False
138923363,6839475007217,True,True,False
138932383,6189993392183,True,True,False
138936839,12417896796143,True,True,False
138940993,15995720760119,True,True,False
138944401,15433666174279,True,True,False
138944527,39024515631329,True,True,False
138946439,7800175192583,True,True,False
138953957,4536290880223,True,True,False
138956383,14973106093783,True,True,False
138957629,6230582169103,True,True,False
138957893,3125718845143,True,True,False
138958979,11790391450193,True,True,False
138959441,10880802149183,True,True,False
138961807,6001204597103,True,True,False
138962771,5632994885257,True,True,False
138963373,4672504453753,True,True,False
138962881,44946154230641,True,True,False
138963529,67743052825153,True,True,False
138963269,89635477403071,True,True,False
138466481,31636821578881,True,True,False
138581309,32565221801911,True,True,False
138640867,7922493703849,True,True,False
138705137,26110687219703,True,True,False
138808487,20422615075337,True,True,False
138904313,21310144083209,True,True,False
138995821,552932047737409,True,True,False
138756659,6174393812183,True,True,False
138870889,3809506227049,True,True,False
138981319,28393605509063,True,True,False
138716791,25508353263409,True,True,False
138794633,5820491729489,True,True,False
138994837,3569387414161,True,True,False
138991837,10149739905089,True,True,False
138411223,10838429228239,True,True,False
138526027,9961960705679,True,True,False
138600703,2925306437519,True,True,False
138623833,6829164508913,True,True,False
138631249,7286458447441,True,True,False
138643957,16425149585791,True,True,False
138645961,14650718698871,True,True,False
138986347,7652032320433,True,True,False
138985003,12646801362983,True,True,False
138675457,6976762241671,True,True,False
138685373,8866988008129,True,True,False
138690203,16579859007839,True,True,False
138703457,31040446642031,True,True,False
138711061,3642829883983,True,True,False
138712361,9769511585231,True,True,False
138713261,22492355271151,True,True,False
138748921,8917670650513,True,True,False
138751159,15087523527343,True,True,False
138759857,8625312711121,True,True,False
138778663,16919061920983,True,True,False
138785417,6082132114609,True,True,False
138797041,5419746856969,True,True,False
138808807,5738911316609,True,True,False
138813553,2716025977999,True,True,False
138825773,11691351298969,True,True,False
138833467,15300558731137,True,True,False
138840563,6446922702343,True,True,False
138844681,13005858958633,True,True,False
138858301,8584497884423,True,True,False
138871081,3838396678841,True,True,False
138888041,10366603380241,True,True,False
138937517,3984727987561,True,True,False
138942941,18911801585393,True,True,False
138944339,5275438663153,True,True,False
138945361,31286049045649,True,True,False
138973349,64922789718841,True,True,False
138253057,25043711757209,True,True,False
138374323,41406025419937,True,True,False
138386321,9907353493033,True,True,False
138392833,19925246524009,True,True,False
138404993,45756690685801,True,True,False
138410227,12636300084193,True,True,False
138450791,25541678825263,True,True,False
138464351,17705713491073,True,True,False
138507301,12693917122049,True,True,False
138510121,72108368992601,True,True,False
138544993,8352323447999,True,True,False
138561419,22004661828553,True,True,False
138573709,14032250920759,True,True,False
138611437,11207566350073,True,True,False
138615427,11439653959457,True,True,False
138627091,22150668362527,True,True,False
138629801,20551590738649,True,True,False
138635363,17656877102407,True,True,False
138645953,74773148912431,True,True,False
138648437,6463235539193,True,True,False
138650903,27944534896039,True,True,False
138653903,12442246639609,True,True,False
138656753,10017395777239,True,True,False
138672353,11161183003559,True,True,False
138681659,29487049063217,True,True,False
138683551,11718205325297,True,True,False
138697931,18875124033929,True,True,False
138723007,8538955972879,True,True,False
138731233,16132500160639,True,True,False
138746261,5421926387359,True,True,False
138746131,46044013541399,True,True,False
138778469,16786643610241,True,True,False
138782377,19301852993161,True,True,False
138789499,5587387650743,True,True,False
138795707,32374931431993,True,True,False
138796661,20326493410129,True,True,False
138814309,28601300226361,True,True,False
138822751,11437051163887,True,True,False
138840721,5953490116481,True,True,False
138846997,44262201091649,True,True,False
138848173,15691787423423,True,True,False
138850909,29307539064449,True,True,False
138855589,13109078446313,True,True,False
138858217,2692460827631,True,True,False
138864049,15280599951961,True,True,False
138873487,22906348439729,True,True,False
138875623,13860064926647,True,True,False
138876167,26844485328767,True,True,False
138881777,21235579230409,True,True,False
138893011,9902516112257,True,True,False
138901199,12473605472599,True,True,False
138901549,16778195906809,True,True,False
138902377,20189460496951,True,True,False
138922339,6089521807727,True,True,False
138930877,18928776267743,True,True,False
138933107,7746076447679,True,True,False
138937247,12207860144903,True,True,False
138939469,18773223172343,True,True,False
138942257,7699624113913,True,True,False
138944447,16431014524433,True,True,False
138950137,15632446213049,True,True,False
138950957,11537097959711,True,True,False
138952531,50578999189063,True,True,False
138954089,12289099631161,True,True,False
138955567,29109523819697,True,True,False
138956789,20330767798591,True,True,False
138968209,21648745534439,True,True,False
138968429,25139666742959,True,True,False
138972311,19505041793473,True,True,False
138989107,27996019866583,True,True,False
138199961,360104874378481,True,True,False
138218771,367970435156873,True,True,False
138242821,371476155108089,True,True,False
138313531,377336186818783,True,True,False
138354703,2774872914821473,True,True,False
138655609,2774176777765903,True,True,False
138683113,2775822110801863,True,True,False
138328193,31620441637871,True,True,False
138393377,26536930039751,True,True,False
138426227,18209139604489,True,True,False
138457871,14481585643633,True,True,False
138467467,10074062094119,True,True,False
138482441,4308465704393,True,True,False
138523877,12927879344903,True,True,False
138577847,22928813408927,True,True,False
138586141,18691390008953,True,True,False
138593071,9308187834503,True,True,False
138592627,32060355218657,True,True,False
138607141,27553713559391,True,True,False
138623851,4697685062689,True,True,False
138629209,4696757600921,True,True,False
138631723,50738378827663,True,True,False
138643877,14560934538049,True,True,False
138650683,28210699867279,True,True,False
138657853,18972554025991,True,True,False
138662431,21986592384223,True,True,False
138663839,21612700601897,True,True,False
138673243,13472382903937,True,True,False
138679621,14837610010033,True,True,False
138692003,6983419735057,True,True,False
138695969,17277079466393,True,True,False
138701221,17918810740991,True,True,False
138702727,9685056615503,True,True,False
138705403,18185110565719,True,True,False
138713633,14243115836441,True,True,False
138723713,11893338810343,True,True,False
138726151,12924005679463,True,True,False
138735209,22941254160241,True,True,False
138751453,27078733567481,True,True,False
138751931,10775197457599,True,True,False
138752267,34182175984519,True,True,False
138756349,17226878241049,True,True,False
138762367,13645613646047,True,True,False
138764929,11737015224679,True,True,False
138962531,19870530232753,True,True,False
138783901,12606851999039,True,True,False
138785447,21664130705807,True,True,False
138814229,14146558077391,True,True,False
138814283,32815974129767,True,True,False
138820343,14109977303207,True,True,False
138822487,13318351757807,True,True,False
138823583,15817003752689,True,True,False
138841231,37980296422513,True,True,False
138857749,33008153230289,True,True,False
138862057,25987200795209,True,True,False
138894409,5731061104159,True,True,False
138894853,9802643145329,True,True,False
138897013,6426764791511,True,True,False
138901283,25444770427639,True,True,False
138923437,10675710439703,True,True,False
138926569,20117678603753,True,True,False
138937571,25856004087959,True,True,False
138938357,22319891298623,True,True,False
138940093,21525432848119,True,True,False
138949753,50774462942249,True,True,False
138941633,8284255925993,True,True,False
138943037,21655105974673,True,True,False
138946931,34744513778137,True,True,False
138949067,83228545846063,True,True,False
138000487,1421142539173727,True,True,False
138005767,2160443848862513,True,True,False
138011297,293259376927519,True,True,False
138000419,2197516464149297,True,True,False
138010493,1823132965621273,True,True,False
138001063,3154448446209199,True,True,False
138010843,3023209218334057,True,True,False
138010291,3469713413784017,True,True,False
138010759,3968217005032087,True,True,False
138233209,50437427434249,True,True,False
138101053,55844475205823,True,True,False
138096793,126397232697041,True,True,False
138115433,78247088719223,True,True,False
138099307,190536166265129,True,True,False
138997591,33607671537527,True,True,False
138055207,171886739917007,True,True,False
138037177,773113927677583,True,True,False
138055237,3104926337759969,True,True,False
138025483,1575417617993647,True,True,False
138000389,5578130283815681,True,True,False
138019423,2236538776430807,True,True,False
138022657,2128786377242593,True,True,False
138028283,1863704254569089,True,True,False
138020023,2943066095879857,True,True,False
138021337,2944643266408553,True,True,False
138020021,3664816909448633,True,True,False
138022433,3413190699175519,True,True,False
138020017,4051288309079369,True,True,False
138012761,4923224333454641,True,True,False
138016441,4819330959518849,True,True,False
138019627,5123920408092407,True,True,False
138024401,5005135789849889,True,True,False
138015851,5217868115597897,True,True,False
138007577,8570953669206151,True,True,False
138017639,7733465352244439,True,True,False
138015173,8756170320741383,True,True,False
138015541,9179038229638481,True,True,False
138020317,9683652294337289,True,True,False
138004609,14050730602366193,True,True,False
138027293,11541118977644681,True,True,False
138003713,14219588767076639,True,True,False
138018031,11065415659912577,True,True,False
138010589,12818307577425241,True,True,False
138022637,14879845073397361,True,True,False
138003053,18025540081597199,True,True,False
138019087,14382470255289583,True,True,False
138007789,17966577132834361,True,True,False
138005953,19018774822454593,True,True,False
138029263,17019421111454897,True,True,False
138012013,18992006175994303,True,True,False
138021313,24728064890783479,True,True,False
138005887,27584713849704449,True,True,False
138008687,32575158937575367,True,True,False
138020419,47384655710957969,True,True,False
138030511,11451621011357599,True,True,False
138025891,86701395176637049,True,True,False
138028699,93930075866986199,True,True,False
138122629,355968534477769,True,True,False
138121987,239440541831929,True,True,False
138078553,449713010093609,True,True,False
138057811,432925273236887,True,True,False
138120989,582094609863799,True,True,False
138123889,826466776061503,True,True,False
138123599,1669387232256217,True,True,False
138288481,35306432084111,True,True,False
138287021,74247961019153,True,True,False
138293279,86644611505313,True,True,False
138291761,114178932968519,True,True,False
138170749,451666637747599,True,True,False
138162229,401879383603751,True,True,False
138147721,737852227474399,True,True,False
138292379,656196232015969,True,True,False
138126767,970778123772857,True,True,False
138288197,957634701169241,True,True,False
138002827,97148406337613927,True,True,False
138293473,1027824750030601,True,True,False
138287599,1006514949738383,True,True,False
138289841,1122763049572993,True,True,False
138287119,1502883389649913,True,True,False
138254341,1788202384645151,True,True,False
138164603,1981764535788913,True,True,False
138286283,2381828556618569,True,True,False
138096017,2880096006547751,True,True,False
138207523,2506323773013409,True,True,False
138292367,3936809745929633,True,True,False
138052133,5456910079697903,True,True,False
138289549,6470397624985633,True,True,False
138285617,6893639785664113,True,True,False
138053801,9989423942254921,True,True,False
138292391,8545016034185809,True,True,False
138178121,309306473089903,True,True,False
138189049,99566591694991,True,True,False
138270427,774771236690809,True,True,False
138175361,2893120959281719,True,True,False
138254261,12191559087675239,True,True,False
138997393,123797472085879,True,True,False
138801283,436143612263129,True,True,False
138998593,7234113663374431,True,True,False
138637649,591120712328519,True,True,False
138769417,4230791716559143,True,True,False
138425411,22892607320024329,True,True,False
138425429,1508582473310641,True,True,False
138738883,52930826208863,True,True,False
138860413,148453723492519,True,True,False
138827527,499559194397233,True,True,False
138437129,49383292656881,True,True,False
138453529,12211458373758073,True,True,False
138387091,314390007527257,True,True,False
138263837,514199891470913,True,True,False
138464479,1470485012969177,True,True,False
138525767,5610695011172767,True,True,False
138997723,32395365313273,True,True,False
138982199,7476130448609,True,True,False
138993737,124694061337441,True,True,False
138171331,361728123075409,True,True,False
138766183,31935094290889,True,True,False
138980381,16937816993233,True,True,False
138984113,142776433507319,True,True,False
138988193,103887558787009,True,True,False
138066547,136974164480137,True,True,False
138974933,104775981487361,True,True,False
138958811,55667177604223,True,True,False
138633463,490707282901727,True,True,False
138070729,347766753234583,True,True,False
138127009,602897873899273,True,True,False
138038783,821731899553399,True,True,False
138656009,447571613819353,True,True,False
138992863,286940480191639,True,True,False
138046361,328681483222951,True,True,False
138268159,342688229846689,True,True,False
138135451,1688530180181329,True,True,False
138281963,688782734266927,True,True,False
138548183,673154635465657,True,True,False
138729727,666688454773729,True,True,False
138105089,866629044397639,True,True,False
138047717,1023598144679639,True,True,False
138970093,656406612293039,True,True,False
138046879,1333342898634497,True,True,False
138985919,1334449395700433,True,True,False
138135691,1336968110782679,True,True,False
138173249,1473146806152409,True,True,False
138044059,1477099316199919,True,True,False
138958613,1517993615514911,True,True,False
138118411,1884252245911657,True,True,False
138039431,2373699551905249,True,True,False
138060367,2566192377560023,True,True,False
138194521,2826620782528489,True,True,False
138983531,2637838760515687,True,True,False
138983539,67828414505249,True,True,False
138972811,2718794310052879,True,True,False
138961321,2876563544830303,True,True,False
138130357,3436802626788449,True,True,False
138100561,3255912961555913,True,True,False
138992989,3826096424366119,True,True,False
138120449,5717773332216593,True,True,False
138061127,4952049399511057,True,True,False
138991339,5888936273328833,True,True,False
138058493,6220679062322999,True,True,False
138109057,7012484054557633,True,True,False
138548227,5869128175137103,True,True,False
138991057,7124186773657081,True,True,False
138102623,7162790042346839,True,True,False
138972377,7311539097750913,True,True,False
138971771,7162944446404783,True,True,False
138048431,8486787931162729,True,True,False
138669241,1604784458782751,True,True,False
138648893,5369319248700289,True,True,False
138680279,298382269411937,True,True,False
138385673,181036137418601,True,True,False
138221731,1568636682156239,True,True,False
138361199,20757735456091903,True,True,False
138361243,2191046582330129,True,True,False
138393077,14681542502295833,True,True,False
138237961,1838277069865199,True,True,False
138282143,119336383151857,True,True,False
138619721,37021446126913,True,True,False
138505453,648772838375489,True,True,False
138454139,36744620857489,True,True,False
138474137,884919526395049,True,True,False
138580627,17002179965377,True,True,False
138513709,30506259270161,True,True,False
138552983,40468832380607,True,True,False
138634901,297377130771239,True,True,False
138627883,187788657380993,True,True,False
138618269,443409623748359,True,True,False
138622667,51150932386999,True,True,False
138526859,82049181531983,True,True,False
138213737,296256998847391,True,True,False
138588803,51604095152263,True,True,False
138470881,845363620737953,True,True,False
138499993,361913500708343,True,True,False
138112031,802611274422487,True,True,False
138220769,739330453511791,True,True,False
138084691,544187348520889,True,True,False
138054313,487074391650569,True,True,False
138308077,415355752200241,True,True,False
138511111,507193337726473,True,True,False
138526163,444168072624593,True,True,False
138170401,704848942962103,True,True,False
138215377,640481211233873,True,True,False
138504307,801337166785937,True,True,False
138556427,591254636002897,True,True,False
138493409,1694649393428063,True,True,False
138628379,813923811001057,True,True,False
138276601,736256251003319,True,True,False
138216803,928456446737777,True,True,False
138345587,1300831458384817,True,True,False
138552779,1038596342178487,True,True,False
138566671,959142977194849,True,True,False
138559643,2040256380383537,True,True,False
138570319,1848479278707713,True,True,False
138633641,1649966300734831,True,True,False
138113537,1919853298064129,True,True,False
138213763,2146280890780679,True,True,False
138580417,1804687039053391,True,True,False
138523603,2285112228666983,True,True,False
138224123,1817057829789529,True,True,False
138477763,1891958806964599,True,True,False
138557921,2539771957130999,True,True,False
138079699,2825548078026433,True,True,False
138513967,2665521780813769,True,True,False
138633679,2182747626622807,True,True,False
138173117,5209842800338529,True,True,False
138530857,4078198816754441,True,True,False
138594821,3750432402946969,True,True,False
138549721,3984433658976151,True,True,False
138451897,5449276986821111,True,True,False
138640927,5606409498504889,True,True,False
138576409,5718903171353369,True,True,False
138523031,6069446445214393,True,True,False
138598247,5712850374282167,True,True,False
138181061,6796605447990031,True,True,False
138628397,5681315544995393,True,True,False
138551573,6525740293859561,True,True,False
138615559,7441741514661329,True,True,False
138615593,76053385717753,True,True,False
138553729,7827802135985791,True,True,False
138180817,8286910037630599,True,True,False
138278761,6896514649556479,True,True,False
138617191,7234096576390927,True,True,False
138238427,8569033204944743,True,True,False
138058871,9302131714708969,True,True,False
138308099,9716849879287297,True,True,False
138308117,54428946515479,True,True,False
138560189,10216534623640951,True,True,False
138534437,11310558771651809,True,True,False
138605197,7055581124919521,True,True,False
138134593,1867754299485553,True,True,False
138140347,633089474441569,True,True,False
138388067,88397868781457,True,True,False
138419417,532052956159759,True,True,False
138421027,1441002756325777,True,True,False
138669449,19226241764953,True,True,False
138860257,11666483352113,True,True,False
138870871,34714384849097,True,True,False
138981013,22849312423279,True,True,False
138256147,56930839699367,True,True,False
138944363,32255378092999,True,True,False
138242003,141056886665087,True,True,False
138968017,21129531112783,True,True,False
138986839,72837164872663,True,True,False
138930019,49526051033159,True,True,False
138914861,367393967310863,True,True,False
138939719,39374404846849,True,True,False
138890753,203118003909791,True,True,False
138913657,32185738672273,True,True,False
138993137,45904429398169,True,True,False
138948547,20979007420249,True,True,False
138977089,120850029327553,True,True,False
138986443,109099076270167,True,True,False
138939193,87849306585199,True,True,False
138981527,794560725415649,True,True,False
138993733,4142847205799,True,True,False
138864443,47562738100817,True,True,False
138966491,32437280396239,True,True,False
138916033,539560985454641,True,True,False
138908807,81629482615937,True,True,False
138922951,21091004574919,True,True,False
138864161,29318112583609,True,True,False
138897749,30779741178401,True,True,False
138877807,373569357338599,True,True,False
138963901,39177814681129,True,True,False
138089837,116406418434913,True,True,False
138669463,113583602465449,True,True,False
138897751,23429550434183,True,True,False
138889013,102277869173201,True,True,False
138900673,72209459468473,True,True,False
138135883,148194385456529,True,True,False
138988139,216868474830983,True,True,False
138900173,188239459052023,True,True,False
138926869,37014285707671,True,True,False
138907367,101300419902623,True,True,False
138961063,180457059788809,True,True,False
138967489,191755957306519,True,True,False
138112651,476185903019009,True,True,False
138304769,425874683333713,True,True,False
138240169,375765533297153,True,True,False
138882859,142183826792713,True,True,False
138207983,572346069951703,True,True,False
138923009,149018544064031,True,True,False
138971207,41759180049017,True,True,False
138970891,302814514129399,True,True,False
138883819,294975898709377,True,True,False
138204229,260497005115231,True,True,False
138962563,752620407432623,True,True,False
138901541,328156557430993,True,True,False
138117373,719763607576759,True,True,False
138966493,292576441233383,True,True,False
138977219,531690427862623,True,True,False
138987931,583955290313743,True,True,False
138251831,817674693740767,True,True,False
138195881,1302843326478073,True,True,False
138924937,1110697091518529,True,True,False
138135617,672437276775151,True,True,False
138939373,1332323826782759,True,True,False
138239861,1924033444586881,True,True,False
138949453,1938725035053409,True,True,False
138970561,876298328264041,True,True,False
138969539,628778518829543,True,True,False
138926587,1215943282884193,True,True,False
138943963,1070552397285887,True,True,False
138685667,1073542726426279,True,True,False
138981721,1783551035775791,True,True,False
138105601,1341023063226929,True,True,False
138923977,2086907091359473,True,True,False
138992509,1926485100103169,True,True,False
138945487,1708337263683767,True,True,False
138106567,2040278145309473,True,True,False
138947723,2519360374387223,True,True,False
138231011,2747155837608239,True,True,False
138274193,2473184107578599,True,True,False
138044693,2899989901381889,True,True,False
138174131,4575535757297633,True,True,False
138192751,3469624469956639,True,True,False
138060841,3982269696664711,True,True,False
138948793,86073775106953,True,True,False
138980599,97803705089479,True,True,False
138941069,53901076189999,True,True,False
138982553,120994875060529,True,True,False
138766577,14737010477401,True,True,False
138996149,375624305026793,True,True,False
138668197,26317837108631,True,True,False
138621971,53671100243897,True,True,False
138971689,66205000866089,True,True,False
138681889,552758273176201,True,True,False
138984757,518427598024729,True,True,False
138362789,191892308082743,True,True,False
138711277,109215711058721,True,True,False
138768079,13511570316073,True,True,False
138675041,237081900944503,True,True,False
138743831,260294803950143,True,True,False
138750071,26379440998663,True,True,False
138758687,34775147101193,True,True,False
138671321,68030763369391,True,True,False
138714097,81737836513639,True,True,False
138964247,12450362745719,True,True,False
138223153,868380876903769,True,True,False
138996421,1902955243063439,True,True,False
138160151,985211194531337,True,True,False
138991513,605789505716033,True,True,False
138173557,137265756730511,True,True,False
138097759,1137359885739137,True,True,False
138069571,1032677825476543,True,True,False
138082069,3205913256739913,True,True,False
138094939,323512527886399,True,True,False
138984437,446503626057193,True,True,False
138997337,93319476125713,True,True,False
138231649,1734185428992799,True,True,False
138142957,207397613060983,True,True,False
138213613,2791105603682273,True,True,False
138216553,1108097309221831,True,True,False
138972017,691383561022729,True,True,False
138996943,3272362773978329,True,True,False
138973183,1051186485499217,True,True,False
138997861,7204635819833311,True,True,False
138981281,10770375218287151,True,True,False
138987077,303565288539703,True,True,False
138971873,6385096058234521,True,True,False
138051301,1127085058086649,True,True,False
138978979,374158095431969,True,True,False
138130621,6004958011957841,True,True,False
138189943,10802737062272959,True,True,False
138986321,1904295781671079,True,True,False
138995411,129872030212783,True,True,False
138122687,7788773679337873,True,True,False
138201163,1980364068496889,True,True,False
138942577,44502751642793,True,True,False
138069301,4910112988593671,True,True,False
138115387,7023717680651809,True,True,False
138775739,71988249297383,True,True,False
138208093,893793672344303,True,True,False
138985529,427391342546263,True,True,False
138991907,123398126969857,True,True,False
138136171,10199384748917489,True,True,False
138065141,1347465796578959,True,True,False
138974387,69601986343663,True,True,False
138214249,387074809322959,True,True,False
138975121,394614575024903,True,True,False
138193801,1370141787146641,True,True,False
138086887,555006549096073,True,True,False
138997357,220259381822911,True,True,False
138102647,5813208027792743,True,True,False
138127513,1084439933328079,True,True,False
138114539,6338234197742617,True,True,False
138069317,1403877769710641,True,True,False
138257057,21984389295943519,True,True,False
138197281,6787259844609793,True,True,False
138600799,14490734879973047,True,True,False
138775849,276801198208609,True,True,False
138700291,254896737185833,True,True,False
138613003,900729748800487,True,True,False
138603071,245025003769079,True,True,False
138561121,6955174955479879,True,True,False
138993529,76107018752183,True,True,False
138945463,76930490281063,True,True,False
138955217,99814311475441,True,True,False
138946789,158742538028831,True,True,False
138932501,233060937617513,True,True,False
138200423,464379955761217,True,True,False
138968317,576459478607113,True,True,False
138948239,3142640119657217,True,True,False
138854393,50981778933881,True,True,False
138960103,775724208902257,True,True,False
138931231,1043433563101793,True,True,False
138992551,67589575685383,True,True,False
138971081,544728837385969,True,True,False
138959203,710331931813807,True,True,False
138949247,97045488886729,True,True,False
138950023,55006423505057,True,True,False
138131947,1882308570990937,True,True,False
138943813,71728354023121,True,True,False
138926033,129755525561671,True,True,False
138306241,3259843800422233,True,True,False
138977689,2264586963000913,True,True,False
138923429,409629622749401,True,True,False
138935761,1282361513224769,True,True,False
138923683,3940566934126609,True,True,False
138910979,70180326988423,True,True,False
138941797,5090375047588969,True,True,False
138885521,3210662143407889,True,True,False
138911809,1545538343406361,True,True,False
138903437,59734867468103,True,True,False
138886427,291960658063759,True,True,False
138901093,232374583534351,True,True,False
138886207,138616212213593,True,True,False
138075137,1666290753316001,True,True,False
138390359,4095435991196959,True,True,False
138904543,577680936182863,True,True,False
138864659,768813630839417,True,True,False
138251761,1093393361241833,True,True,False
138944083,3525726391961119,True,True,False
138855317,561460918868233,True,True,False
138958877,4934922192530089,True,True,False
138941083,6656521954157183,True,True,False
138957359,237319437227023,True,True,False
138847871,306635248361047,True,True,False
138824947,215174225451697,True,True,False
138995653,55443420042559,True,True,False
138835927,343094674864649,True,True,False
138825131,6863302351839833,True,True,False
138837401,505706902898441,True,True,False
138859921,2036724003189713,True,True,False
138062927,2022497071663993,True,True,False
138834169,1024966854451231,True,True,False
138934087,96728134314793,True,True,False
138855049,1875715098113561,True,True,False
